"image_num","folder","file_name","box","blade_position","grid_position","under_review","suggested_id","Navicula","Tabularia","Cylindrotheca","Pseudonitzschia","Gomphonemopsis","Hyalodiscus","Coscinodiscus","Plagiotropis","Nitzschia","Rhoicosphenia","Pseudogomphonema","Thalassiosira","Eucampia","Chaetoceros","Diploneis","Entomoneis","Pariraphis","Planothidium","Halamphora","Achnanthes","Amphora","Petroneis","Bacillaria","Ellerbeckia","Minidiscus","Fragilariopsis","Rhizosolenia","Fogedia","Skeletonema","Pleurosigma","Gomphoseptatum","Licmophora","Cocconeis","Actinoptychus","Attheya","Cyclotella","Dimeregramma","Ditylum","Donkinia","Epithemia","Eupyxidicula","Encyonema","Fallacia","Grammatophora","Gyrosigma","Hanzschia","Haslea","Hobaniella","Leptocylindrus","Lyrella","Melosira","Odontella","Opephora","Paralia","Paribellus","Plagiogramma","Podosira","Psammodictyon","Rhabdonema","Rhopalodia","Trigonium","Trachyneis","Tryblionella","Undatella","total"
1,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_04(x500)","12A_T28","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_04(x500)","12A_T28","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_04(x500)","12A_T28","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_04(x500)","12A_T28","proximal","C3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_05(x500)","12A_T28","proximal","A1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_05(x500)","12A_T28","proximal","B1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_05(x500)","12A_T28","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_05(x500)","12A_T28","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_05(x500)","12A_T28","proximal","B2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_05(x500)","12A_T28","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_05(x500)","12A_T28","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_05(x500)","12A_T28","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_05(x500)","12A_T28","proximal","C3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_06(x500)","12A_T28","proximal","A1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_06(x500)","12A_T28","proximal","B1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_06(x500)","12A_T28","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_06(x500)","12A_T28","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_06(x500)","12A_T28","proximal","B2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_06(x500)","12A_T28","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_06(x500)","12A_T28","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_06(x500)","12A_T28","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_06(x500)","12A_T28","proximal","C3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_07(x500)","12A_T28","proximal","A1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_07(x500)","12A_T28","proximal","B1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_07(x500)","12A_T28","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_07(x500)","12A_T28","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_07(x500)","12A_T28","proximal","B2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_07(x500)","12A_T28","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_07(x500)","12A_T28","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_07(x500)","12A_T28","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_07(x500)","12A_T28","proximal","C3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_08(x500)","12A_T28","proximal","A1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_08(x500)","12A_T28","proximal","B1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_08(x500)","12A_T28","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_08(x500)","12A_T28","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_08(x500)","12A_T28","proximal","B2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_08(x500)","12A_T28","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_08(x500)","12A_T28","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_08(x500)","12A_T28","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_08(x500)","12A_T28","proximal","C3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_10(x500)","12A_T28","proximal","A1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_10(x500)","12A_T28","proximal","B1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_10(x500)","12A_T28","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_10(x500)","12A_T28","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_10(x500)","12A_T28","proximal","B2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_10(x500)","12A_T28","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_10(x500)","12A_T28","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_10(x500)","12A_T28","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_10(x500)","12A_T28","proximal","C3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_11(x500)","12A_T28","proximal","A1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_11(x500)","12A_T28","proximal","B1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_11(x500)","12A_T28","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_11(x500)","12A_T28","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_11(x500)","12A_T28","proximal","B2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_11(x500)","12A_T28","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
8,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_11(x500)","12A_T28","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_11(x500)","12A_T28","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_11(x500)","12A_T28","proximal","C3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_12(x500)","12A_T28","proximal","A1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_12(x500)","12A_T28","proximal","B1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_12(x500)","12A_T28","proximal","C1",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_12(x500)","12A_T28","proximal","A2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
9,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_12(x500)","12A_T28","proximal","B2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_12(x500)","12A_T28","proximal","C2",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_12(x500)","12A_T28","proximal","A3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"eelgrass_images_counted","Box 12A Mar 7-2021-stb T28ENP (500x) HM (July 18 2023)_12(x500)","12A_T28","proximal","B3",0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
